year,country,"Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Compulsory education, duration (years)","Preprimary education, duration (years)","School enrollment, preprimary (% gross)","School enrollment, preprimary, male (% gross)","Trained teachers in preprimary education, female (% of female teachers)","Trained teachers in preprimary education, male (% of male teachers)",Trained teachers in preprimary education (% of total teachers),"Primary completion rate, total (% of relevant age group)","Primary education, duration (years)","Primary education, pupils","School enrollment, primary (% gross)","School enrollment, primary, male (% gross)","School enrollment, primary, private (% of total primary)","Persistence to last grade of primary, total (% of cohort)","Trained teachers in primary education, male (% of male teachers)",Trained teachers in primary education (% of total teachers),"Primary education, teachers","Lower secondary completion rate, female (% of relevant age group)","Lower secondary completion rate, male (% of relevant age group)","Lower secondary completion rate, total (% of relevant age group)","Secondary education, duration (years)","Secondary education, pupils","School enrollment, secondary (% gross)","School enrollment, secondary, private (% of total secondary)","Trained teachers in secondary education, female (% of female teachers)","Trained teachers in lower secondary education, female (% of female teachers)","Trained teachers in lower secondary education, male (% of male teachers)",Trained teachers in lower secondary education (% of total teachers),"Trained teachers in secondary education, male (% of male teachers)","Trained teachers in upper secondary education, female (% of female teachers)","Trained teachers in upper secondary education, male (% of male teachers)",Trained teachers in upper secondary education (% of total teachers),Trained teachers in secondary education (% of total teachers),"Secondary education, teachers","Secondary education, teachers, female","School enrollment, tertiary (% gross)","School enrollment, tertiary, male (% gross)","Tertiary education, academic staff (% female)","Government expenditure on education, total (% of government expenditure)","Government expenditure on education, total (% of GDP)",Number of deaths ages 5-9 years,Number of deaths ages 10-14 years,Number of deaths ages 15-19 years,Number of deaths ages 20-24 years,"Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)"
2016,TSS,79.4215087890625,75.8868179321289,72.3026885986328,64.8782577514648,8.0,3.0,26.6866607666016,26.7100505828857,54.1606292724609,61.773250579834,55.5044898986816,68.1914672851562,6.0,165787120.0,96.7304763793945,99.0964126586914,12.4642295837402,57.0584297180176,68.0715713500977,67.5542526245117,4499232.5,41.1297798156738,46.1760482788086,43.6717109680176,6.0,59819332.0,42.967098236084,20.6022396087646,70.8565216064453,63.9902687072754,57.4095497131348,59.5734100341797,59.4631004333496,81.5238494873047,62.2570686340332,68.0414962768555,63.074779510498,2872747.25,910651.75,9.03295040130615,10.3731098175049,25.2161998748779,15.9913101196289,3.1694552898407,326517.0,174653.0,234624.0,258220.0,10.707704743852,6.64464322391279,10.4605454476357,13.4277513790784
2017,AFW,74.9304885864258,68.7007675170898,65.6087188720703,56.4721984863281,9.0,3.0,23.3105392456055,23.197509765625,56.2935600280762,53.1537094116211,55.6643295288086,68.1461715698242,6.0,62918760.0,88.9391403198242,91.6361694335938,19.5401306152344,61.6932487487793,65.502197265625,65.6035995483398,1829537.25,39.3452415466309,45.2014198303223,42.3152389526367,7.0,26559010.0,43.2377891540527,25.6443691253662,68.8775634765625,72.2845993041992,56.9221992492676,61.6384696960449,61.3878402709961,64.4852676391602,67.8350067138672,66.7242431640625,63.7641983032227,1476211.5,468375.90625,9.61843013763428,11.6469602584839,20.5843391418457,16.137779712677,3.36085367202759,165450.0,83272.0,88692.0,96723.0,12.7823619925072,7.53678420876869,9.60349413883836,12.4124144616024
2017,HPC,78.1500701904297,74.9049072265625,70.2683181762695,62.6077117919922,8.5,3.0,24.9148101806641,24.8187198638916,53.4698600769043,45.5708808898926,52.4865417480469,66.5802688598633,6.0,129081104.0,100.640892028809,103.676597595215,13.7061700820923,55.4942817687988,71.8423690795898,72.6048812866211,3368591.0,37.3353309631348,42.8757705688477,40.1285209655762,6.0,43608696.0,40.834300994873,21.3909091949463,63.6206588745117,60.2541198730469,54.6082801818848,56.2345886230469,56.7615585327148,70.7536392211914,59.5770111083984,61.8100509643555,58.4922218322754,2085038.125,526089.5,8.67872047424316,10.2056903839111,22.3836097717285,16.137779712677,3.72964000701904,210722.0,119881.0,185346.0,198555.0,9.32741912061099,6.07181096253283,10.8479204186029,13.6321344720782
2017,IDX,81.8588333129883,79.3295135498047,73.3097610473633,66.6250305175781,9.0,3.0,25.8450298309326,25.7670192718506,62.2236404418945,69.5728302001953,63.9389495849609,72.543327331543,6.0,163820656.0,101.254531860352,103.502830505371,13.2639198303223,59.6838684082031,72.1190567016602,72.1648406982422,4733794.0,47.794361114502,49.7632293701172,48.7904014587402,6.0,72249768.0,47.7038688659668,33.7112503051758,74.4262466430664,73.3012313842773,59.2602615356445,64.2053527832031,62.4436988830566,76.6348495483398,66.4545974731445,69.0878677368164,66.2048797607422,3155136.25,990361.1875,11.3278503417969,12.829119682312,28.4338798522949,15.5313014984131,3.55532240867615,245143.0,145313.0,228114.0,242194.0,8.34048305652304,5.44902683110452,9.55353161192024,11.692761708899
2017,LDC,81.083366394043,78.3126907348633,71.9770431518555,64.5989532470703,8.0,3.0,24.9309997558594,24.912260055542,59.4647598266602,63.2541313171387,60.5826683044434,71.2393798828125,6.0,153759568.0,102.699211120605,105.16748046875,13.337329864502,56.9746894836426,72.3099517822266,72.1304016113281,4246873.5,45.6526718139648,47.7588310241699,46.7162399291992,6.0,63168916.0,45.813419342041,36.2849006652832,73.1297225952148,71.169921875,57.1752586364746,61.6527099609375,60.7178802490234,77.5627822875977,64.9856414794922,67.5055465698242,64.0747222900391,2598501.0,702775.625,9.87440967559814,11.572660446167,25.5712108612061,14.8146796226502,3.52892374992371,237147.0,138518.0,219197.0,231660.0,8.75650360442178,5.64543023556419,10.0164582204726,12.2341229893773
2017,MEA,91.8815994262695,89.6312713623047,85.5211410522461,78.9287414550781,9.0,3.0,31.8105602264404,32.0869407653809,81.2548370361328,81.0660705566406,81.2439498901367,85.1340103149414,6.0,51125016.0,98.4310073852539,100.010719299316,11.067910194397,85.1863327026367,84.9817581176758,84.2290115356445,2462626.75,71.9759979248047,70.0991897583008,71.0126113891602,6.0,36352704.0,76.777702331543,10.0916404724121,86.9387817382812,85.5640182495117,85.2674407958984,85.4214019775391,84.8003234863281,88.7199783325195,84.3108596801758,86.3660736083984,85.8580703735352,2434258.25,1204060.5,40.4833908081055,39.4980010986328,37.655818939209,15.2072200775146,4.22749495506287,22436.0,18613.0,34948.0,47194.0,2.3,2.2,4.5,6.1
2017,NAC,99.6591033935547,99.6121520996094,98.8038024902344,98.7534790039062,11.0,6.0,70.8075866699219,70.6615295410156,99.8113098144531,98.648811340332,99.736457824707,98.7845764160156,6.0,27492236.0,101.551818847656,101.960083007812,8.75055980682373,91.290397644043,98.3606185913086,99.0724563598633,2004123.5,93.9392166137695,97.7450180053711,95.8806762695312,6.0,27444750.0,100.061958312988,8.87137031555176,98.7275466918945,99.3669281005859,99.3685684204102,99.3674697875977,98.9424896240234,98.0061416625977,98.6049575805664,98.252197265625,98.8070831298828,1836683.0,1157070.75,86.4678726196289,73.5008392333984,49.3504486083984,14.4206442832947,5.02646994590759,2623.0,3473.0,11637.0,22373.0,0.6,0.7,2.4,4.5
2017,OSS,89.9651489257812,89.8901214599609,87.8099517822266,84.9820785522461,9.0,3.0,38.6277885437012,38.1822204589844,82.201789855957,70.4947814941406,81.4577026367188,82.7676467895508,6.0,3831865.25,103.501129150391,104.645530700684,19.7943706512451,73.4580535888672,73.1644592285156,80.4771499633789,165711.296875,67.1484069824219,64.0862579345703,65.5943374633789,6.0,2182362.25,69.3405075073242,19.0140991210938,80.9919509887695,82.879768371582,69.1332473754883,75.7273330688477,72.9377517700195,78.5084381103516,77.6807632446289,78.0666885375977,76.75390625,157523.234375,74636.09375,19.8080196380615,16.0272808074951,40.8887901306152,14.4936990737915,4.96131992340088,739.0,692.0,1311.0,1577.0,3.25489850808435,3.127069143773,6.09075842549498,7.0412881802884
2017,PRE,77.7395477294922,73.2846984863281,70.5281524658203,62.145149230957,9.0,3.0,23.4483108520508,23.439769744873,59.0620918273926,55.0029716491699,58.252571105957,68.189079284668,6.0,146810816.0,95.8257064819336,98.9463729858398,13.7431898117065,59.4957809448242,74.2952423095703,72.8945693969727,4179857.75,39.6024398803711,46.4646911621094,43.0645713806152,6.0,52034312.0,41.5494995117188,21.6193294525146,65.0589218139648,63.9373893737793,56.9104804992676,59.361328125,59.1970405578613,66.8324203491211,61.9411582946777,63.3547210693359,61.0898704528809,2707622.0,874301.3125,8.59080982208252,10.3510904312134,23.52659034729,15.4411373138428,3.65234744548798,305909.0,161308.0,218529.0,242463.0,11.1886385811568,6.88846860844095,11.0172169130496,14.4919589259816
2017,SSA,79.716682434082,76.4490203857422,72.4757690429688,65.226318359375,8.0,3.0,27.1933498382568,27.2630596160889,55.1509590148926,53.1119689941406,54.7603492736816,68.576057434082,6.0,171114992.0,97.1210403442383,99.3792114257812,13.2994298934937,58.6007308959961,70.2744827270508,69.7150573730469,4687056.5,41.6559104919434,46.0821418762207,43.886848449707,6.0,61794800.0,43.1789283752441,21.2850494384766,70.0363464355469,64.8051528930664,57.5126991271973,59.9255981445312,60.9515686035156,77.6797103881836,65.4833297729492,69.2451019287109,63.8711891174316,3035536.75,975544.6875,9.17982959747314,10.4866895675659,25.1955699920654,16.137779712677,3.73654007911682,330258.0,178943.0,238707.0,261812.0,10.6059051179039,6.62643692001746,10.3451796094188,13.2515493167137
2017,SSF,79.718147277832,76.4506683349609,72.4789962768555,65.2303009033203,8.0,3.0,27.1962108612061,27.265869140625,55.16162109375,53.1123390197754,54.7691497802734,68.578857421875,6.0,171124032.0,97.1224136352539,99.3803787231445,13.2993202209473,58.602668762207,70.2747802734375,69.7170181274414,4687700.5,41.6600112915039,46.0859718322754,43.8908195495605,6.0,61802160.0,43.1820907592773,21.2839794158936,70.0444412231445,64.8017807006836,57.5123710632324,59.9245910644531,60.9550590515137,77.7036972045898,65.4921493530273,69.2595825195312,63.8767013549805,3036171.75,975931.6875,9.18089008331299,10.4871702194214,25.2007503509521,16.137779712677,3.73654007911682,330260.0,178945.0,238714.0,261819.0,10.6,6.6,10.3,13.3
2017,SST,90.967399597168,91.22998046875,88.2005004882812,86.3005218505859,9.0,3.0,45.7033615112305,45.2757911682129,76.2640380859375,79.6163482666016,76.4483795166016,84.9733581542969,6.0,4907462.0,102.924812316895,104.004570007324,19.1406898498535,76.3563766479492,74.4138793945312,81.6424026489258,219698.765625,71.4057922363281,67.503303527832,69.4433822631836,6.0,2979485.0,72.3937683105469,17.8591194152832,81.5732116699219,77.0738906860352,67.4824295043945,72.4739379882812,74.0507888793945,87.3086395263672,82.3839111328125,84.9409408569336,77.9616088867188,209444.96875,108888.0078125,20.3756694793701,16.2230606079102,45.2364196777344,14.4936990737915,4.96131992340088,970.0,913.0,1772.0,2237.0,2.87506803824306,2.81740017817794,5.59644778539786,6.98272325346928
2017,TMN,90.6234130859375,88.1673736572266,82.6140594482422,75.7030410766602,9.0,2.0,28.7989292144775,29.1737899780273,73.9945220947266,80.9512481689453,74.5840377807617,83.4031829833984,6.0,45102448.0,98.1538619995117,100.095832824707,8.87430953979492,84.0665893554688,81.838737487793,81.072883605957,1988924.75,68.3419570922852,66.8338012695312,67.5678100585938,6.0,30674324.0,73.8181762695312,7.73767995834351,84.0879821777344,82.3782272338867,82.5971984863281,82.487190246582,82.074821472168,86.4969863891602,81.5165481567383,83.6764297485352,83.0237808227539,1895445.5,893479.3125,37.7953491210938,37.6529083251953,36.907901763916,16.5998959541321,3.59650993347168,21335.0,17688.0,31968.0,42854.0,2.51234076333855,2.39003010242956,4.69028434235079,6.44421941639207
2017,TSS,79.718147277832,76.4506683349609,72.4789962768555,65.2303009033203,8.0,3.0,27.1962108612061,27.265869140625,55.16162109375,53.1123390197754,54.7691497802734,68.578857421875,6.0,171124032.0,97.1224136352539,99.3803787231445,13.2993202209473,58.602668762207,70.2747802734375,69.7170181274414,4687700.5,41.6600112915039,46.0859718322754,43.8908195495605,6.0,61802160.0,43.1820907592773,21.2839794158936,70.0444412231445,64.8017807006836,57.5123710632324,59.9245910644531,60.9550590515137,77.7036972045898,65.4921493530273,69.2595825195312,63.8767013549805,3036171.75,975931.6875,9.18089008331299,10.4871702194214,25.2007503509521,16.137779712677,3.73654007911682,330260.0,178945.0,238714.0,261819.0,10.6054945170502,6.62618927627027,10.3448444803136,13.2507719225801
2018,AFW,76.914680480957,71.0514373779297,68.4784317016602,59.7473487854004,9.0,3.0,23.3395500183105,23.3386993408203,59.2863693237305,54.1200790405273,58.2493705749512,68.1347885131836,6.0,64573084.0,88.8516082763672,91.1042785644531,21.3422203063965,62.9496688842773,66.5102767944336,66.6925811767578,1895281.75,40.2959213256836,45.4817314147949,42.9259605407715,7.0,27618378.0,43.544921875,26.5262393951416,67.1114273071289,73.6653900146484,59.2500305175781,63.7125396728516,62.4403114318848,59.6060104370117,66.8326034545898,64.3015213012695,63.9691009521484,1567671.375,513078.09375,9.80346965789795,11.7523498535156,20.1692008972168,16.8831596374512,3.0234580039978,163384.0,83525.0,88134.0,94977.0,12.3357805119869,7.34667105557872,9.234579112829,11.870536241081
2018,BFA,64.0,59.0,49.0,39.0,10.0,3.0,4.36499977111816,4.38336992263794,38.4673194885254,59.7131690979004,41.8907585144043,62.8463706970215,6.0,3206060.0,91.7203674316406,92.6922836303711,20.2964096069336,55.9191093444824,83.2736206054688,87.5757293701172,80713.0,43.5639991760254,41.0147514343262,42.2713317871094,7.0,1281007.0,39.8208885192871,39.8791007995605,60.0488090515137,60.0414085388184,59.6902084350586,59.7499504089355,59.6894493103027,60.0825500488281,59.6859893798828,59.7534103393555,59.7505683898926,55407.0,9424.0,6.34666013717651,8.04211044311523,9.63659954071045,22.661169052124,5.488609790802,4308.0,1993.0,2914.0,3149.0,6.9,3.8,6.7,8.6
2018,ESP,100.0,100.0,99.0,98.0,10.0,6.0,95.5868682861328,95.6267013549805,100.0,100.0,100.0,95.6724014282227,6.0,3043396.0,102.638717651367,101.998710632324,31.4809494018555,99.8332214355469,100.0,100.0,233424.0,92.7739868164062,87.0425796508789,89.8320007324219,6.0,3371069.0,119.430198669434,30.2325801849365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,294148.0,170156.0,92.1748886108398,83.391242980957,43.8613090515137,9.57202339172363,4.1794900894165,166.0,205.0,395.0,604.0,0.3,0.4,0.9,1.3
2018,IDX,82.3599395751953,79.8762817382812,74.3393020629883,67.8368682861328,9.0,3.0,25.8627395629883,25.8021392822266,61.2557907104492,68.298828125,62.8516502380371,73.5809097290039,6.0,168490880.0,102.257278442383,104.639038085938,13.659839630127,59.9188003540039,71.8657684326172,72.196662902832,4892619.5,49.3702392578125,50.7859191894531,50.0848197937012,6.0,75063880.0,48.5642890930176,32.8358993530273,72.1422424316406,72.9714431762695,62.5890617370605,66.3812789916992,62.8835906982422,70.5267181396484,63.2213516235352,65.0696563720703,65.8230285644531,3172281.5,1007138.4375,11.7931299209595,13.2704095840454,28.920259475708,16.9771842956543,3.38626492023468,227041.0,137722.0,223784.0,239743.0,7.63625608083629,5.05775492578465,9.17933425595544,11.3009465499365
2018,LAC,98.2761077880859,98.4475326538086,94.2348098754883,93.7893981933594,14.0,6.0,76.4965591430664,76.0193710327148,82.2738723754883,64.1705093383789,81.3319625854492,94.6906585693359,6.0,57086396.0,107.409828186035,108.132972717285,19.3057804107666,86.0440216064453,74.2491836547852,81.4150390625,2730474.0,73.9596405029297,69.2340469360352,71.5665893554688,6.0,59066164.0,97.9426422119141,17.5387401580811,80.2383270263672,80.8429183959961,80.6188201904297,80.7584991455078,78.018913269043,79.4115829467773,75.6480865478516,77.6223526000977,79.300407409668,3590076.0,2072922.375,49.916561126709,43.8120384216309,43.8005905151367,17.8680896759033,4.13945007324219,12613.0,15576.0,47880.0,69906.0,1.33222039162138,1.6203848176796,4.87285284775136,7.12881829059706
2018,LCN,98.2861175537109,98.456916809082,94.4897918701172,94.0859069824219,13.0,6.0,76.0927581787109,75.6502838134766,84.3123397827148,59.8263092041016,82.9280090332031,94.5342025756836,6.0,63239464.0,106.450820922852,107.19702911377,20.2762393951416,86.3604888916016,74.7963714599609,83.1063613891602,3099055.75,74.8711776733398,70.0039672851562,72.4036102294922,6.0,64175132.0,97.4790191650391,19.0672492980957,81.683952331543,81.9367370605469,81.1233901977539,81.6337203979492,78.7870101928711,81.352180480957,76.6797790527344,79.1863708496094,80.4804763793945,3982550.0,2328082.0,52.4272918701172,45.4949111938477,42.0465888977051,16.8650150299072,4.13945007324219,13876.0,17229.0,54166.0,79561.0,1.3,1.6,5.0,7.4
2018,LDC,80.8999710083008,78.1843490600586,72.1855316162109,64.9385299682617,8.0,3.0,24.971019744873,24.964750289917,58.4123687744141,63.8613700866699,59.9461288452148,72.3729934692383,6.0,158190240.0,103.617660522461,106.219688415527,13.7040700912476,57.2660598754883,71.8972778320312,72.265266418457,4388986.0,47.2572593688965,48.8312301635742,48.050651550293,6.0,65620624.0,46.6044807434082,35.3206481933594,71.1162796020508,71.235221862793,60.983829498291,64.4084930419922,61.4394416809082,70.8460311889648,61.933479309082,63.654899597168,64.0828018188477,2599402.75,710059.6875,10.3590402603149,12.0531301498413,25.6241893768311,15.5269708633423,3.32295989990234,219295.0,130876.0,215954.0,231155.0,7.99527250368847,5.22295432736968,9.66493555651382,11.9118109783578
2018,MEA,91.9837265014648,89.8183898925781,85.7437286376953,79.256721496582,9.0,3.0,32.2642288208008,32.4587898254395,79.7985610961914,81.3196563720703,79.8807525634766,85.9975814819336,6.0,52404764.0,98.5519409179688,100.079689025879,11.3031997680664,85.423942565918,85.8754730224609,84.2806015014648,2498567.25,72.2764282226562,70.2433929443359,71.2345581054688,6.0,37179780.0,77.1062393188477,10.1129999160767,88.3937530517578,86.5499114990234,87.4508972167969,86.9794692993164,87.4283981323242,90.8314666748047,87.4043273925781,89.0162200927734,87.9101715087891,2481860.0,1238603.375,40.9488487243652,39.4258995056152,38.3871803283691,13.315848827362,4.16854500770569,22470.0,18964.0,34239.0,44901.0,2.3,2.2,4.4,5.8
2018,NAC,99.6602401733398,99.6127166748047,98.8085479736328,98.7597885131836,11.0,6.0,70.0504531860352,69.6068496704102,99.7943496704102,98.5234222412109,99.712890625,99.9342727661133,6.0,27368824.0,101.055488586426,101.163230895996,8.56857967376709,91.3019714355469,98.2491912841797,98.9910888671875,2002437.5,96.9059219360352,92.1297225952148,94.4705581665039,6.0,27529276.0,100.32991027832,8.89745998382568,98.6843566894531,99.1849670410156,99.187141418457,99.185676574707,98.9089965820312,98.1277008056641,98.6921920776367,98.3598709106445,98.7676010131836,1867325.125,1175414.375,86.455078125,73.299430847168,49.6105690002441,14.3574581146241,4.89199995994568,2610.0,3583.0,12017.0,22690.0,0.6,0.7,2.5,4.6
2018,OSS,90.0259704589844,90.092529296875,88.0274963378906,85.2936096191406,9.0,3.0,39.2419509887695,38.9078102111816,82.1451721191406,72.4713287353516,81.554313659668,83.0502471923828,6.0,3892042.5,103.071411132812,104.115257263184,20.1584796905518,73.5462188720703,77.377799987793,82.5745315551758,168155.28125,67.4072113037109,63.6705017089844,65.5129089355469,6.0,2234122.5,70.0306396484375,19.2702007293701,84.1173934936523,84.0489501953125,73.4297027587891,78.5703735351562,80.0414276123047,84.2083206176758,89.1369018554688,86.7080993652344,82.0296478271484,152614.3125,74444.03125,20.0843105316162,16.2427291870117,41.002628326416,14.4741497039795,4.87440967559814,712.0,689.0,1321.0,1574.0,3.152540973649,3.09649242394909,6.14670468818134,7.09247067544349
2018,PRE,78.5160675048828,74.1588592529297,71.9140319824219,63.7733383178711,9.0,3.0,23.3562297821045,23.4002094268799,60.578800201416,58.1001510620117,60.0970802307129,68.7490692138672,6.0,151860608.0,96.3905792236328,99.4679412841797,14.5520000457764,60.267749786377,74.1681213378906,73.006721496582,4348226.0,40.2881889343262,46.6149101257324,43.4802398681641,6.0,54240092.0,41.9691886901855,22.1076908111572,65.2244491577148,65.144889831543,58.481819152832,60.8264198303223,62.118408203125,65.3414001464844,66.3757705688477,66.0635528564453,63.1426315307617,2790529.25,920180.8125,8.69114971160889,10.3999500274658,23.3052005767822,16.8831596374512,3.26730489730835,289281.0,154712.0,213700.0,235427.0,10.3678224781087,6.4254044626735,10.4469056000545,13.6612570304228
2018,SSA,80.5654983520508,77.5857315063477,73.7905120849609,66.8128280639648,8.0,3.0,27.1215991973877,27.2432308197021,55.6384010314941,55.5856895446777,55.6286888122559,69.3730926513672,6.0,176634560.0,97.6749572753906,99.8904876708984,14.0718603134155,59.6846199035645,70.0026779174805,69.6721725463867,4881233.5,42.1939697265625,46.1024284362793,44.1637306213379,6.0,63896300.0,43.3413200378418,21.7860107421875,70.2668609619141,66.4798202514648,59.2947692871094,61.6897201538086,63.7024383544922,75.4844970703125,69.3566970825195,71.3031997680664,65.8460311889648,3109755.0,1015483.875,9.29148960113525,10.5331497192383,24.9503498077393,17.2210121154785,3.38626492023468,311943.0,171836.0,234257.0,255846.0,9.84732912063355,6.18924166198634,9.85513290002024,12.6163834616913
2018,SSF,80.5668487548828,77.5872497558594,73.7935333251953,66.8165664672852,8.0,3.0,27.1243705749512,27.246000289917,55.6477508544922,55.5856895446777,55.6363182067871,69.375617980957,6.0,176643824.0,97.6760406494141,99.8914031982422,14.0717296600342,59.6862411499023,70.0030670166016,69.6741790771484,4881872.5,42.1979217529297,46.1066398620605,44.1678009033203,6.0,63903760.0,43.3443489074707,21.784969329834,70.2786178588867,66.4760665893555,59.294319152832,61.6885108947754,63.7074584960938,75.5173797607422,69.3690338134766,71.3224792480469,65.853630065918,3110447.0,1015885.875,9.29232978820801,10.5335397720337,24.9545097351074,17.2210121154785,3.38626492023468,311945.0,171838.0,234264.0,255853.0,9.8,6.2,9.9,12.6
2018,SST,91.0102462768555,91.3743515014648,88.3730316162109,86.5323791503906,9.0,3.0,45.802059173584,45.3936614990234,76.8672180175781,72.5474014282227,76.6178665161133,84.8971405029297,6.0,4968800.5,102.67106628418,103.746467590332,19.2164096832275,76.4506378173828,78.1912307739258,83.4578094482422,221221.46875,71.0624313354492,66.732307434082,68.8662109375,6.0,3024628.75,72.7428283691406,18.0995903015137,83.3116836547852,77.7339782714844,71.0308990478516,74.549430847168,79.7230072021484,90.4566421508789,91.583869934082,90.9744415283203,81.6310882568359,204040.28125,108487.171875,20.5870609283447,16.3860206604004,44.3122711181641,14.4741497039795,4.87440967559814,932.0,907.0,1773.0,2229.0,2.77887851489344,2.78187175714539,5.61063587790465,6.96819582954436
2018,TLA,98.2893600463867,98.4638366699219,94.3939514160156,93.9797515869141,14.0,6.0,75.9543609619141,75.505989074707,83.987060546875,59.7506408691406,82.590690612793,94.6150207519531,6.0,62198540.0,106.545127868652,107.274932861328,20.4938793182373,86.2631072998047,74.1693801879883,82.5632629394531,2997786.0,74.5680236816406,69.6646270751953,72.0825500488281,6.0,63079116.0,97.4700393676758,19.2676391601562,81.2098236083984,81.5790328979492,80.8780364990234,81.3165893554688,78.357421875,80.7224731445312,76.0684814453125,78.5574188232422,80.0202102661133,3881777.5,2262856.5,52.4126586914062,45.559211730957,41.3588104248047,17.1521797180176,4.13945007324219,13754.0,17095.0,53864.0,79118.0,1.33346301405057,1.630718707355,5.05975506298513,7.45848165443528
2018,TMN,90.8115997314453,88.4350967407227,82.9124298095703,76.0904769897461,9.0,2.0,29.2133693695068,29.4942302703857,72.7776489257812,81.2045669555664,73.4262084960938,84.4500885009766,6.0,46388356.0,98.3493499755859,100.234977722168,9.15717029571533,84.9290237426758,83.1343536376953,81.319938659668,2052244.375,68.8093490600586,67.1575164794922,67.9629974365234,6.0,31293682.0,74.0922317504883,7.76180982589722,85.7429885864258,83.4679107666016,85.184700012207,84.3205871582031,85.1448135375977,88.9853973388672,85.1012802124023,86.7985076904297,85.4281463623047,1922264.375,910510.375,38.1848182678223,37.4526786804199,37.8278007507324,15.0469431877136,3.68561005592346,21383.0,18052.0,31337.0,40820.0,2.48193084706229,2.37025914278527,4.55555730607529,6.16093687392844
2018,TSS,80.5668487548828,77.5872497558594,73.7935333251953,66.8165664672852,8.0,3.0,27.1243705749512,27.246000289917,55.6477508544922,55.5856895446777,55.6363182067871,69.375617980957,6.0,176643824.0,97.6760406494141,99.8914031982422,14.0717296600342,59.6862411499023,70.0030670166016,69.6741790771484,4881872.5,42.1979217529297,46.1066398620605,44.1678009033203,6.0,63903760.0,43.3443489074707,21.784969329834,70.2786178588867,66.4760665893555,59.294319152832,61.6885108947754,63.7074584960938,75.5173797607422,69.3690338134766,71.3224792480469,65.853630065918,3110447.0,1015885.875,9.29232978820801,10.5335397720337,24.9545097351074,17.2210121154785,3.38626492023468,311945.0,171838.0,234264.0,255853.0,9.8469555143111,6.18902014026302,9.85484731320478,12.6156980658104
2018,UZB,100.0,100.0,100.0,100.0,12.0,4.0,27.9488906860352,28.4348106384277,100.0,100.0,100.0,97.0923080444336,4.0,2485178.0,98.2866521653154,98.6566445525873,0.238739997148514,98.3101501464844,99.0316543579102,99.0333557128906,115554.0,91.8704528808594,92.29931640625,92.0906982421875,8.0,3949245.0,94.9465096520158,0.0887999981641769,97.6483383178711,100.0,100.0,100.0,96.7131195068359,100.0,100.0,100.0,97.2795867919922,300075.0,192943.0,9.95855522155762,11.6757411956787,41.9843101501465,21.8169212341309,4.83589315414429,1104.0,938.0,1733.0,2331.0,1.8,1.7,3.4,4.0
2019,AFW,76.6250762939453,70.8111419677734,68.0830764770508,59.5536689758301,9.0,3.0,23.7923107147217,23.7571601867676,61.5952186584473,56.6024894714355,60.6144905090332,68.1149826049805,6.0,66896032.0,89.7564163208008,91.6995162963867,21.2784004211426,63.7719116210938,70.2815399169922,69.3005905151367,1856014.375,40.4560317993164,45.0685005187988,42.7949714660645,7.0,29296942.0,44.7819519042969,27.4568901062012,62.0113792419434,68.8922882080078,61.234748840332,63.7644882202148,62.3459396362305,54.3186798095703,63.7495918273926,60.3741607666016,62.2312507629395,1641813.375,562844.9375,9.94627952575684,11.7742004394531,20.4510402679443,14.8143744468689,3.04739952087402,170503.0,87733.0,95525.0,106654.0,12.5877173028975,7.46906210942301,9.65743789085036,12.8802055074976
2019,ARB,88.058723449707,85.5621109008789,81.9166412353516,74.8075180053711,9.0,3.0,27.7719097137451,27.8929500579834,82.1489181518555,96.3721237182617,82.8109588623047,81.526741027832,6.0,50980580.0,91.2590484619141,93.5703277587891,11.102089881897,83.4066467285156,83.6411666870117,81.1530990600586,2528565.25,66.2686462402344,64.6760025024414,65.4545593261719,6.0,33932648.0,69.118408203125,10.7936000823975,87.0042495727539,84.9650192260742,85.8935928344727,85.4168167114258,86.0387573242188,89.9274291992188,86.19921875,87.871940612793,86.506721496582,2260457.25,1095615.625,33.1554298400879,31.5144901275635,40.3997116088867,11.5391597747803,3.86020994186401,33244.0,23994.0,44197.0,55905.0,3.21279391560833,2.63573544618356,5.45757516550671,7.31018129015248
2019,BFA,51.0,47.0,35.0,30.0,10.0,3.0,5.52064990997314,5.52964019775391,39.1678314208984,63.0494499206543,42.6242485046387,61.8211288452148,6.0,3233784.0,89.9551162719727,90.3977203369141,21.486780166626,54.4487800598145,83.9824829101562,88.5932464599609,82083.0,42.8520698547363,38.0397109985352,40.4123687744141,7.0,1342143.0,40.2732582092285,41.4458808898926,60.7037315368652,60.7020492553711,60.8592910766602,60.8319892883301,60.8619003295898,60.7096481323242,60.871150970459,60.8431015014648,60.8344383239746,60400.0,10487.0,6.93696022033691,8.90075016021729,8.81941032409668,21.6566200256348,5.40713691711426,4035.0,1926.0,2922.0,3148.0,6.4,3.5,6.5,8.3
