year,country,Access to electricity (% of population),Electricity production from coal sources (% of total),Electricity production from oil sources (% of total),GDP per unit of energy use (PPP $ per kg of oil equivalent),GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),Alternative and nuclear energy (% of total energy use),Combustible renewables and waste (% of total energy),Energy use (kg of oil equivalent per capita),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: natural resources depletion (% of GNI),Mineral rents (% of GDP),Oil rents (% of GDP),Total natural resources rents (% of GDP)
1998,NOR,100.0,0.0675167509913852,0.0059824969232873,4.9603682799923,13.1155024545604,39.5,5.14985854172828,5684.74560231404,0.0007802180444318,1.60645495634965,1.60723517439408,0.0046951143023739,1.83600242485291,2.00472943152768
1998,NPL,21.7325325012207,0.0,9.52,3.86038198955692,7.11702414485319,1.34,88.5373678789111,307.463059161428,0.0,0.0,0.0,0.0,0.0,1.271680096251
1998,NZL,100.0,3.86499007279947,0.0026472534745201,4.63244396058046,8.02241473748407,24.56,5.95885023237941,4170.58117248236,0.031261147789739,0.443291088802908,0.474552236592647,0.0900485145776954,0.169233561075115,1.4145024360505
1998,OED,99.4211501461428,38.2448418441049,6.97628840082476,5.16543815844214,8.72045904431622,13.8584351528536,3.64592179422145,4331.70069124732,0.0204607911480042,0.169448092397284,0.19667409060304,0.0383323365456648,0.100479796653379,0.375770245428927
1998,OMN,100.0,0.0,16.5975609756098,12.0583192658905,13.3438923838059,0.0,0.0,3040.69257448675,0.0034072386922645,18.0166542780712,18.0231870085883,0.0041171476097464,22.5419118763231,24.2822148573417
1998,PAK,70.46,0.765727211591368,35.2035825640399,6.05870719472811,8.65116635379651,3.43,39.1333885037799,399.272943328572,3.12697325844554e-05,0.629608873477007,0.853931891922982,0.0002808552385027,0.235044426782297,1.08308340601535
1998,PAN,79.0925750732422,0.0,48.3894058697208,8.37860768927741,15.6390563951237,7.19,17.379574309186,884.102722013778,0.0113759912927119,0.0,0.0113759912927119,0.0135670379143444,0.0,0.150609219935685
1998,PER,72.072063,0.0,21.0444145356662,9.67716317363958,15.3600848681968,9.72,27.2968880025791,495.125029470165,0.408414272808779,0.35018397077062,1.01328145788039,0.573187967385019,0.50318964076563,1.33224077596512
1998,PHL,71.3,22.5694778344072,43.7301663621502,6.54421693328067,9.55981716268603,22.14,21.7350136319796,482.924814401891,0.062486342622918,0.0039383577425377,0.0664247003654557,0.0971685888359667,0.002146031953046,0.543037780193669
1998,POL,100.0,95.2405297326825,1.33203538087668,3.86835017597229,6.81288998147329,0.21,3.99517546667068,2461.01864758147,0.0174945445888544,0.0361406010006613,0.0536351455895157,0.0354032293703151,0.0040010504471849,0.472405290594329
1998,PRE,23.7713152884466,0.208233221207753,33.8665019107114,5.24501178253767,8.15674045773144,2.196311291246,68.1438242548713,383.990280499982,0.0683027538180286,2.15130716499036,7.8869454758753,0.0873133958169796,6.71373006996999,11.8639957418762
1998,PRT,100.0,30.9229427457418,27.413810794172,7.44931746800994,14.6985417035887,5.23,11.1632563538022,2240.06330016631,0.0012233054631927,0.0,0.107431288916209,0.0021525853458033,0.0,0.108050728456992
1998,PRY,87.7623672485352,0.0,0.0216182221960183,8.21405914349841,12.2784746645863,100.0,57.8445820913715,879.796557484584,0.0,0.0,2.06744464585961,0.0,0.0,1.90038248473524
1998,PST,99.9997932730016,37.7174613688497,6.37737388196383,4.9635736297438,8.38251278774728,14.4188377350644,3.29907927622555,4893.82815037259,0.0155114465854496,0.151596406660546,0.175840007727171,0.0309772878718111,0.0650115029268094,0.333893945404906
1998,QAT,100.0,0.0,0.0,4.59389227255325,4.99707854567644,0.0,0.020581102968153,18390.9777006325,0.0,12.540667145489,12.5414069708318,0.0,26.4784043103748,31.7112212236269
1998,ROU,100.0,28.028263795424,7.73889636608345,3.03678669462935,7.94719575246452,7.32,7.3527334656642,1825.71004452739,0.0149952046585518,0.297813994096494,0.312809198755046,0.0307400360666401,0.298065348562516,0.882017283353692
1998,RUS,100.0,19.646790576891,6.38245655606305,1.37234844638111,4.32573480232714,7.05,0.987414157390434,3982.26585700237,0.139841890507844,1.31217481979698,1.45201671030482,0.61524291861154,2.22399348794497,4.27229659862483
1998,SAS,54.2562121613477,57.4935384985274,7.29097794073451,5.30197120130079,8.20729744772294,2.70958486715589,34.8751093673579,355.611075417068,0.142396104449635,0.437178381551737,0.907475911323309,0.275309634837848,0.353259836074538,1.54687220541671
1998,SAU,100.0,0.0,57.516379784162,7.92835356823742,8.71238812076087,0.0,0.0048516044671083,6169.38088980637,0.0018567302150717,6.74093600667827,6.74468508802482,0.0024141370244178,21.2667758956326,22.2730147519679
1998,SEN,33.8382682800293,0.0,90.6203840472674,7.99139456682756,13.058467950929,0.0,51.5552229804436,225.041071935715,0.0119382020279288,0.0011851930170452,0.0131233950449741,0.0147236990124911,0.0004840618347657,2.95479045072932
1998,SGP,100.0,0.0,71.8942731277533,7.38873917298166,11.9054572448087,0.0,1.01204911530947,5083.35878222717,0.0,0.0,0.0006996268749383,0.0,0.0,0.0007099470795046
1998,SLV,81.637983,0.0,46.5695364238411,6.71059927225882,11.8744731430425,14.29,36.3894751285554,621.595123864483,0.0007291253886851,0.0,0.663706799198265,0.0008935237150173,0.0,0.653989579847932
1998,SSA,28.5492244891371,69.0439763053627,2.61732304806331,3.99970306676878,6.31571780855587,2.71535880942468,59.6390964608273,525.144888338234,0.238698183858181,1.19822841531026,5.25570643917406,0.273102453926552,3.41506682370919,8.50268728890853
1998,SSF,28.559880608979,69.0439763053627,2.61732304806331,3.99970306676878,6.31571780855587,2.71535880942468,59.6390964608273,525.144888338234,0.238231577963291,1.19588612500469,5.24524356897552,0.272784566871907,3.41109173846774,8.49288581568384
1998,SVK,100.0,24.8809157959435,4.72879532882606,3.27500071000262,5.61073199520887,19.0,1.88161729292006,3256.7043135869,0.0032027380441429,0.0061067906751146,0.0093095287192576,0.0181920098559652,0.0037940962216565,0.330940623478682
1998,SVN,100.0,36.3053613053613,1.04895104895105,4.91497803840618,8.5115531734175,24.97,4.0758041035861,3253.81791483993,0.0,0.0024960586714348,0.130019976804267,0.0,1.40135241061114e-05,0.136929271401127
1998,SWE,100.0,1.92090964610183,2.11923365086161,4.47752555389538,7.61076933242359,50.36,15.2333550456986,5783.40686535687,0.0220053631556662,0.0,0.0220053631556662,0.0672239878239182,0.0,0.339398189675043
1998,TEC,99.9263649218654,30.51844899221,6.16164494279909,2.22682266382144,5.12053667158046,7.21767192822934,2.25131730578114,2590.09084426576,0.0531215546420586,0.509846555919553,0.557699583912332,0.230013698168901,0.774805233968977,1.67041610312542
1998,TGO,15.3,0.0,42.8571428571429,3.46323237206132,5.72851969254715,0.8,83.1681123502685,380.66653946544,0.0,0.0,8.56781011261165,0.0,0.0,10.3801458110484
1998,TLA,90.5602252538658,4.69496063457833,16.5231267587051,7.26580577598206,12.9236837222743,10.2367343333045,16.7590361809239,1166.98348492071,0.139715008690198,0.643799337702204,0.830775783290954,0.249996157372634,1.06775859370223,1.64318636539053
1998,TSA,54.2562121613477,57.4935384985274,7.29097794073451,5.30197120130079,8.20729744772294,2.70958486715589,34.8751093673579,355.611075417068,0.142396104449635,0.437178381551737,0.907475911323309,0.275309634837848,0.353259836074538,1.54687220541671
1998,TSS,28.559880608979,69.0439763053627,2.61732304806331,3.99970306676878,6.31571780855587,2.71535880942468,59.6390964608273,525.144888338234,0.238231577963291,1.19588612500469,5.24524356897552,0.272784566871907,3.41109173846774,8.49288581568384
1998,TUN,93.2,0.0,12.0858558062741,7.80450600256405,11.7098795729425,0.09,12.6127040928874,714.89307010544,0.0108578541124803,1.30420523518958,1.51035178863048,0.0267289653438443,1.30206836638864,1.81269534648363
1998,TZA,7.15528964996338,2.18604651162791,1.16279069767442,2.83810557050582,4.65416567196419,1.49,91.8264391458825,370.341465130641,0.0049125070278853,8.2630137754524e-05,0.0049951371656398,0.0060605151166188,0.0,5.72964123320078
1998,UKR,100.0,29.0588003842103,1.30076031986668,1.40858057051003,3.58092516713337,15.44,0.192735299511465,2693.73243816097,0.0253034942750875,0.240822010856741,0.266125505131828,0.413046024920531,0.181694617548708,1.82031485198517
1998,URY,97.2328033447266,0.0,3.88877273677608,12.0255664609809,21.4684786571155,26.55,15.0539974210187,914.894632558476,0.0063199375939339,0.0,0.328434807099439,0.0077970905147689,0.0,0.327248533539315
1998,USA,100.0,52.3773857593639,3.84021465666655,4.21177199490014,6.61755916389927,10.48,3.33038012848966,7800.439490719,0.0184679369253149,0.257808242783821,0.276276179709136,0.0250266972341998,0.0755585072910338,0.548987113142318
1998,UZB,99.449348449707,4.08185479481877,11.8972461086318,1.35114231038741,1.80744060768467,1.15,0.0096780044950183,1789.4682125784,0.0374964981668593,1.39046257370085,1.42795907186771,0.0636264754514798,0.74227607189078,1.90257531931013
1998,VNM,86.1759872436523,16.045739579491,16.949465142014,6.54807967205883,11.2987628102559,3.59,51.7402289831806,352.512759719206,0.0111025195121837,1.2556691841028,1.26677170361498,0.0159591217496983,1.76176859651124,4.5585937085968
1998,ZAF,64.9,91.3100002921499,0.0,3.11473525487668,4.46828239624266,3.32,10.8652481596579,2396.17301016477,0.34058110942442,0.987522566823842,1.32810367624826,0.64307688551655,0.249196312082744,3.11344933385369
1998,ZMB,19.0,0.302512166250164,0.539260818098119,2.49427738403421,3.36217139370343,10.65,80.1753745549891,641.720228004232,0.0327117471849468,0.0048074212531951,7.81986793999551,0.0381697860302422,0.0,7.38004991836173
1998,ZWE,33.1038475036621,70.7428224213884,0.0,2.67461337250112,5.07127352596104,1.67,54.2935495122743,856.364413103571,1.02241641194886,0.350281683761867,7.97571828241349,0.804858369086569,0.0,5.59080463449055
1999,AFW,34.8938570379457,0.333041191936897,10.0467426234297,6.96534032501236,10.9371453386496,2.18940738257263,64.2015631227189,298.153215833718,0.21977866006981,2.67346897098766,5.95589666985459,0.254786786892788,6.30737260301022,10.1605669888358
1999,ALB,100.0,0.0,2.67084177564929,6.01699347016319,10.4827057473139,25.38,14.6062478361608,576.974269147942,0.003153605551908,0.150032709040629,0.231956038478288,0.0056724020334504,0.494725403679998,0.582819936494746
1999,ARB,78.1564043364063,1.61846569077653,42.586405637921,7.99733120403846,9.92728974983075,0.54311651643085,4.387961566382,1284.79313244267,0.0055084711372495,6.84453684479504,7.05360170894548,0.0131847079413315,16.8086304788753,18.0535425155571
1999,ARG,95.1331558227539,2.048068945876,4.80937109176686,6.87768492473512,13.6274642194452,6.76,3.36557016271337,1666.81862190168,0.0137997365082677,1.12636404695564,1.14016378346391,0.0222519842190338,1.18222911614852,1.4005641030747
1999,AUS,100.0,82.602812924353,0.847603033526646,4.51502007166586,7.76195990054342,1.39,4.67923913779386,5644.57987814369,0.319275712583273,0.352848884148261,0.838298227509251,0.901811387778998,0.302021117738925,1.83701904196737
1999,AUT,100.0,8.95084011551588,4.35974008926227,7.65555914250212,14.4948335754273,12.5,11.4596904216395,3592.17196845349,0.0009318893412771,0.0240347707829376,0.0387314458607116,0.0073150558593376,0.026292282564808,0.0993842741345378
1999,AZE,97.0,0.0,72.1555897887324,2.19188191016632,3.69247885346103,1.18,0.172186240833486,1369.28240914717,0.0,13.4187336892543,13.4187336892543,0.0,17.0099980276687,17.3919391279831
1999,BEL,100.0,14.8235795252858,1.22464917055162,4.53426365834369,8.69524769554631,22.32,1.76750122173668,5610.79882111599,0.0,4.01279842825187e-07,0.0223038101424168,0.0,0.0,0.0228235273408572
1999,BGD,29.5402145385742,0.0,9.26643598615917,10.607715027658,19.465456747668,0.4,41.947381197301,134.80626588897,0.0,0.228512569402678,0.437725475898164,0.0,0.0179507388011089,0.663669373400762
1999,BGR,100.0,43.1029073415603,2.42365613888308,2.60350635260588,5.35675699366923,23.82,2.34830495102699,2230.75876662596,0.0161581955434938,0.0111764801989606,0.0273346757424544,0.0652162503959179,0.0163645931817806,0.617206953468906
1999,BHR,100.0,0.0,0.0,3.46384212017421,4.49452825731139,0.0,0.0,12575.7861396596,0.0,17.4156998349852,17.416335984296,0.0,14.7940799756461,18.9307099565332
1999,BIH,100.0,45.1053771912547,0.413630096513689,4.82885262116038,9.32200811169074,14.35,5.27730729035282,802.329947245603,0.0039995742187006,0.0017118070518237,1.13709336674178,0.0389809900657342,0.0,1.36092469205014
1999,BLR,100.0,0.0,12.0794991703123,2.20329431628891,4.34745605043216,0.01,3.21714023010231,2419.74819135878,0.0,0.663313997908547,0.663313997908547,0.0,0.852060708251057,1.72073029417856
1999,BOL,70.929888,0.0,1.90672507085803,6.07555029736778,11.3680453607474,3.38,17.7128334113858,536.548837322983,0.158807468483105,1.73569172943239,1.89449919791549,0.211120591313388,1.83148099301924,2.77497627522259
1999,BRA,94.76296,2.93741560009082,4.93552743221119,7.91225852967092,12.4644703971272,14.03,26.7962322566166,1091.29495874763,0.185120005146113,0.556140016321633,0.741260021467746,0.347740643528655,0.755293266193,1.71450974118159
1999,BRN,100.0,0.0,0.903861955628595,9.50321184670439,13.3401571610343,0.0,0.0,7427.44777738284,0.0,15.8384051466024,15.9240184572782,0.0,14.7734214326029,24.3701807888526
1999,BWA,25.0527400970459,97.6085031000886,2.39149689991143,8.55497093616083,12.5563666801095,0.03,31.4207876977542,1051.85481318954,0.643663777449452,0.0708847941240856,1.05264076283098,0.935691248771073,0.0,1.35861662081351
1999,CAN,100.0,18.619533092593,2.7344673318369,3.43117791187285,5.71992304728989,19.82,5.61386777070754,8114.22609516065,0.0918494710988557,1.14245398289095,1.23430345398981,0.125058639678642,0.764045566591957,2.36216086159937
1999,CEB,100.0,58.6620922102254,4.63513800629672,3.92533364783274,7.52748821862026,9.08879917530374,5.18159842246382,2398.70518193016,0.0120753223431115,0.113357415505483,0.153680114886832,0.0244305223829859,0.137920819167498,0.589718290998194
1999,CHE,100.0,0.0,0.470649007762839,9.83241383510644,18.4320975927688,40.46,6.99256301566875,3533.47941266544,0.0,0.0,0.0,0.0,0.0,0.0170124455735738
1999,CHL,96.6955490112305,33.2638707996874,8.84865850481896,5.40972961973872,10.3456544214735,4.67,18.1289613356464,1633.86338932833,2.05849303515408,0.0297305748963237,2.0882236100504,2.99596980125977,0.0418250296937214,3.6694603049762
1999,CIV,48.2,0.0,4.96159435333195,7.50954384594676,12.220302615021,2.15,58.5429612607591,408.120587715421,0.0,0.242240077612382,0.242240077612382,0.0,0.162964832198363,2.23064062431383
1999,CMR,40.7067756652832,0.0,1.24407582938389,4.86129271128454,9.01374164220333,4.71,80.7401395113573,419.366598563602,0.0082328878740253,2.36188145150697,4.8678576264755,0.0107622058372603,2.7393088165397,5.15124734114853
1999,COL,94.1475296020508,4.56541030311522,0.275559291952735,9.67931704680213,15.7968199288345,11.16,14.997239287194,676.067038601537,0.134267535583059,3.51817403869996,3.65244157428302,0.195505617924094,3.89182280764251,4.32181182919172
1999,CYP,100.0,0.0,100.0,6.7685947591033,11.8610097534828,1.75,0.551976819368279,2142.09657234761,0.0058251150666568,0.0,0.0058251150666568,0.0096500820337215,0.0,0.0141093077274847
1999,CZE,100.0,71.5506847621109,0.660030296472625,4.06771596337211,7.40702684403249,9.25,4.10280080925547,3809.01218474787,0.0,0.0367555470441607,0.0381098588232367,0.0,0.0159526982087267,0.436825556358793
1999,DEU,100.0,51.8024447240698,1.05069207262269,6.49930866705294,11.9229860276076,13.9,2.14115898737394,4080.1161545149,9.89686599286418e-06,0.0161891547095846,0.0161990515755775,6.4064240215426e-05,0.0071320679965299,0.0466617970193825
1999,DNK,100.0,51.5955806783145,12.5488180883864,7.39205666571937,15.4141945416876,1.42,8.70275547408895,3604.16901055628,0.0,0.477149208785883,0.477149208785883,0.0,0.521371441625143,0.548736539146912
1999,DOM,91.0,0.0,88.5568098757411,7.93456065627129,13.1836618479649,1.81,11.7490843464911,797.563330655881,0.128089725013705,0.0,0.139669134644603,0.163860528829725,0.0,0.190528242624742
1999,EAR,66.0856638258811,33.2000332925613,17.5562286537004,5.91067933159949,8.86725728905327,4.14051078258403,19.7309732523745,674.358623954059,0.103142463210849,2.09780288159872,2.41525029635172,0.165390480239548,4.15670931968907,5.18547073306122
1999,ECS,99.8693533423451,27.1138113456723,6.1592574658618,4.68662288938292,9.05793149925852,14.0431472747717,3.22928985417585,3152.38638122423,0.0078433367386482,0.267189878168594,0.284869108735609,0.0245764643137269,0.367455301148218,0.497811942748555
1999,ECU,93.071434,0.0,30.3744664338378,8.83630818418114,14.4686766945418,7.78,9.0373959140056,638.039870839767,0.012477083155017,6.06992688294657,6.45560618122578,0.0159090707299482,7.86330811758721,8.23306097190049
1999,EGY,96.8857345581055,0.0,16.6888094021461,8.33610923611213,15.6090097992058,2.87,6.41495033244886,614.315674633034,0.0033832711113945,4.39759436297839,4.55525063110956,0.027137317018381,5.19186775765069,5.93374872989679
1999,EMU,100.0,27.06765347203,8.55388336077157,6.51197099856166,12.0998088772446,18.2924425853939,3.79131871418567,3634.37243698981,0.0006539239336556,0.0152998661303656,0.0292003051506613,0.0015203292342215,0.0116831267740449,0.0629738890393
1999,ESP,100.0,36.2242913463339,11.7384644196555,6.92775990588678,13.2526591439474,15.11,3.48473496871046,2878.01236592727,0.0025668605495329,0.0025794678896529,0.0051463284391859,0.0039401979842557,0.0027374390042391,0.0392908717334236
1999,EUU,100.0,31.0739893341045,7.59977916632194,6.09256144938274,11.351293870277,17.5462958302973,4.32859348569137,3408.70969309598,0.0018518969390473,0.0298149760270319,0.0436030730150599,0.0043240136814163,0.0282450529752889,0.101816222666917
1999,FIN,100.0,20.8647076608549,1.33607843701859,3.94039520522809,7.07825526533609,21.84,19.3736208186754,6284.09468261203,0.0143963276701709,0.0,0.0143963276701709,0.022966988525493,0.0,0.399618675381251
1999,FRA,100.0,6.29739161856582,1.89271688173372,5.87767948530403,10.7821479331415,43.75,4.40191549937411,4117.93049493822,0.0003289192652432,0.0054341347207137,0.0437366909272986,0.0006209097120242,0.0060100955132444,0.0458447378471974
1999,GBR,100.0,29.4283339490211,2.36315434929051,6.47236804945825,10.9917999017892,11.41,0.804107829005659,3784.31837908023,1.48552464989499e-06,0.427040799308047,0.427042284832697,3.76203130629031e-06,0.442618243757321,0.466885422064688
1999,GHA,40.7405395507813,0.0,16.4133247089263,5.57797633041205,8.19820685821727,5.78,67.6164845034356,401.340038042534,1.01432879015016,0.202045327343365,7.61805671461742,1.31546159027039,0.246256638723101,7.82931688108889
1999,GTM,70.9,0.733166120007718,42.2535211267606,7.58516720643369,14.4339432997844,3.35,56.723664472837,600.767330241403,0.0267060636127122,0.202855710451354,0.595774257024271,0.0363439837132142,0.52323815345972,1.42197658489313
1999,HND,67.394103,0.0,36.2597547380156,5.15363787840915,9.32847041289558,6.1,45.8310518589056,470.24981885708,0.0,0.0,1.73154670682116,0.0,0.0,1.68761400222431
1999,HRV,100.0,3.97565297788736,29.9791971646506,5.13887811306422,10.5909455104052,7.23,12.8509485836217,1934.78219488023,0.0,0.256744064266351,0.305366384176916,0.0,0.288928699417176,0.555158693065349
1999,HTI,31.6320724487305,0.0,41.9770773638968,6.19351968180636,9.25594623556851,1.2,83.3792409572978,355.305165378087,0.0,0.0,0.618733757125085,0.0,0.0,0.619396171409139
1999,HUN,100.0,27.241488686826,14.0330936773102,4.36511802098803,8.48598272995939,14.87,3.02459821725443,2490.94017859145,0.0,0.170938575185351,0.170938575185351,0.0,0.178412634960964,0.358607756221379
1999,IDA,38.337782452807,2.59889060652905,22.1063926525416,4.66311870439776,7.26547322705585,2.81453308045894,54.9600749074659,377.608410954197,0.105862534440048,1.13548647918115,3.8216597058617,0.162271907097818,2.61837081872567,5.85269111169092
1999,IDB,55.8015587638504,4.50554771880329,22.8414426174285,4.78638098277429,7.25425796509041,2.32106786256561,36.7393362546955,481.010193760153,0.112166052720537,1.76154277801451,3.0056516310948,0.113601322826517,4.35697258176037,6.59084321152942
1999,IDN,83.73,34.1791305359949,17.7489379037421,7.47111697166735,9.97467105708966,4.4,24.148319234715,587.052743287001,0.74082795706136,4.63645878819231,5.37728674525367,0.9772461126023,3.7780928159414,7.8691294427354
1999,IDX,25.6375652364809,0.547442499660208,21.3155232040111,4.55063877146821,7.27518193210709,3.2308882057153,70.3040284065017,319.634255371345,0.102584606519513,0.809718366185041,4.26655778628756,0.197596355308221,1.33620586340952,5.29636332962374
1999,IND,60.1,67.7039052526627,3.45537053775264,5.104123202929,7.7377818798667,2.59,30.3949327693193,393.069051671558,0.135430166390143,0.645133929567167,1.16910943227039,0.266885431222738,0.70843039067171,1.85009641725959
1999,IRL,100.0,34.1390277146751,28.0281690140845,7.62851844645973,14.0444346480573,0.67,0.996847056205661,3544.77053597598,0.0,0.0039734815697224,0.0039734815697224,0.0,0.0,0.0315978285069762
1999,ISR,100.0,67.2650771388499,32.5997704959837,8.53560810103381,11.4321990570399,3.23,0.0460094297964474,2737.58342545966,0.0,0.0001112092715569,0.0029628622582956,0.0,0.0003585383906217,0.0033660717652714
1999,ITA,100.0,10.6242024790433,34.3960672571302,8.67419464835887,16.3963638375925,4.72,1.29186970148472,2957.58654940452,0.0001080615978006,0.0215479561830866,0.0216560177808872,0.0001599049277779,0.0238337432543426,0.0382882099882507
1999,JAM,84.554112,0.0,97.8733385457389,4.82003824057151,7.25879993641159,0.29,7.32509882119177,1308.89611676077,0.20750327199537,0.0,0.248410790358579,1.31616355063622,0.0,1.46015515717618
1999,JOR,98.7589111328125,0.0,89.3941533681683,6.13242546753014,8.99111762801254,1.41,0.0642353170912193,880.871567025474,0.0,0.0716448782163803,0.0955126136305158,0.0,0.0023458832560269,0.133271801510985
1999,JPN,100.0,19.8870471511364,14.1240668749553,6.44329741439779,9.52079421741428,18.54,0.967344873723835,3994.22367709485,0.0004201651406023,0.002676677026692,0.0030968421672943,0.0006018779314981,0.0010895373971705,0.0124886647509315
1999,KAZ,97.0,72.0472440944882,6.37289991157522,2.85069061057703,5.08364340680208,1.47,0.204048796185238,2324.27262615097,0.0720737906538758,7.43279243401257,7.50486622466645,0.610818836269507,10.6811071898123,11.688309587382
1999,KEN,13.2088918685913,0.0,33.4681951000225,4.18418104791833,8.42965909470277,3.97,78.5642270843783,456.538593422557,0.0071227167585658,0.0,3.31055468277876,0.009555594534679,0.0,3.26870720401928
1999,KGZ,99.5655822753906,3.8273788468341,0.0,3.50583566922386,7.00630532856295,43.28,0.148507499628731,498.399308755737,2.34572569573582,0.125891873696176,2.471617569432,3.00072946116013,0.346301645426506,3.38528845392169
1999,KHM,8.82003688812256,0.0,100.0,4.17819765337738,6.54051771037477,0.0,79.8601147776182,271.448297617757,0.0,0.0,0.0,0.0,0.0,3.39355720847191
1999,KOR,100.0,36.498084481815,5.83196510605834,4.58484580905464,6.33374033106045,15.95,0.645602235728471,3665.80037287776,0.0068213195343398,0.0050218621543248,0.0118431816886646,0.010121598671448,0.00668755018612,0.0289487867656108
1999,KWT,100.0,0.0,67.6684823916899,6.00020900227682,6.30105529884214,0.0,0.0,9400.75063333368,0.0,5.52517835913153,5.5254774925706,0.0,33.8805324667688,34.8365735674978
1999,LAC,90.6211981952763,4.05570195377249,19.0832502852338,7.62863058467104,12.9727404998562,10.4477061906846,18.8712681691396,1085.61010397523,0.114776947353637,1.16134235129631,1.3125427420644,0.19665717851426,1.49869925825235,2.0525217011027
1999,LCN,91.2576382948722,4.83336552124456,17.6396586714772,7.17030553439813,12.7223271954488,9.89343043471733,17.1627814319002,1182.05033932544,0.176279860686872,1.25756319850977,1.502315225902,0.283025956821827,1.92216346643943,2.56692929819675
1999,LTU,100.0,0.0,12.9506501182033,3.47292290248034,6.69379030351456,33.39,7.41570677491349,2262.27498039981,0.0,0.114428707307699,0.842124353766788,0.0,0.124753394103413,0.835114128882281
1999,LUX,100.0,0.0,0.0,6.8588385692854,14.8075070642674,0.28,1.42619371192109,7267.21827016126,0.0,0.0,0.0189094754152296,0.0,0.0,0.0174432275436708
1999,LVA,100.0,0.900243309002433,8.71046228710462,4.32649690117314,8.1839885197841,5.97,25.6596999153423,1664.12048369325,0.0,0.0,0.0,0.0,0.0,2.83041483508877
1999,MAR,67.7458572387695,53.5711516091508,40.0310197751066,9.80714128945085,13.0146682432498,0.65,10.9795317177756,391.11777764283,0.031085095112105,0.0038265068980326,0.0349116020101377,0.0657521309868672,0.0029532185556764,0.27890729826742
1999,MDA,100.0,3.44086021505376,1.88585607940447,2.73652036363314,5.2640429804723,1.04,1.86631511983505,1063.33955654761,0.0,0.0175317208026921,0.0175317208026921,0.0,0.0245114225787651,0.351298723227498
1999,MEX,96.7482986450195,9.68565610150906,45.3741318991175,7.14654867422915,12.8238431516925,6.87,6.00414319501492,1543.4753103012,0.0535213584024449,1.52355251788084,1.57707387628328,0.0839851410306353,2.1311082380075,2.3736230088796
1999,MKD,100.0,79.207343727233,0.495410170479382,4.26075899358259,8.57370298941258,4.97,6.6566196041105,1343.5290379525,0.0790524778179706,7.6841688178087e-06,0.0790601619867884,0.12882347043147,0.0,0.34566348834686
1999,MOZ,4.87912368774414,0.0,0.284679089026915,1.22023145062184,1.88245118511536,9.72,92.671917558195,383.704803126522,0.0003426794523521,0.0001846266635617,6.05862528611091,0.0011595677455923,0.0,5.9357267119748
1999,MUS,99.2455062866211,11.9242902208202,67.3186119873817,10.7501949269779,16.0244141703613,0.28,23.9025667888947,775.920393683984,0.0,0.0,0.019694705977131,0.0,0.0,0.0202081785305594
1999,NAC,100.0,47.5022665245217,3.38545837177882,4.26491118797874,6.64812136541014,11.795679667409,3.47380908540496,7939.13051067191,0.0195887838943497,0.408674437254985,0.428263221149335,0.0275350941525439,0.2036668528676,0.755751945837401
1999,NAM,33.9963111877441,0.909842845326716,2.39867659222498,8.51680579850472,13.3455973030163,9.71,17.2956628119013,582.509974261707,0.144139204279364,0.0,0.45432594144962,0.227847055170956,0.0,0.53266664690255
1999,NER,7.32568216323853,75.0,25.0,3.85100373044392,6.13482208763812,0.0,90.6530603621306,203.371362869938,0.0007282619432804,0.0126883742944034,0.0134166362376838,0.0010300103994599,0.0,5.85596347413254
1999,NGA,44.9,0.0,0.0,7.83245800921494,11.824753082741,1.58,54.8890567200327,272.180192781744,6.32425991746073e-05,5.19808666148029,5.19814990407946,8.38594144305736e-05,10.1094177919185,13.0436291752413
1999,NIC,72.2001266479492,0.0,72.6223453370268,5.39606655275178,9.51409190042058,4.95,48.0048673643223,495.263536205559,0.0768704882808155,0.0,0.0768704882808155,0.100222541714829,0.0,1.42120426128236
1999,NLD,100.0,28.9068265682657,3.20687269372694,6.25721740249995,11.5543535734578,1.47,2.36667523188143,4685.19177004479,0.0,0.0489692364042635,0.0489692364042635,0.0,0.0203269079678711,0.0714792874701323
1999,NOR,100.0,0.0676352909539836,0.0081488302354197,5.17035098596659,12.7820484695336,39.59,5.74308298964031,5913.28022163827,0.0003675886296869,4.51382052054377,4.51418810917346,0.0029066183466826,5.22432027600053,5.37886118950569
1999,NPL,25.3273544311523,0.0,4.53315290933694,3.87458290091684,7.04353214226606,1.58,85.7630143716224,318.3985070166,0.0,0.0,0.0,0.0,0.0,1.39481846911413
1999,NZL,100.0,4.72878632208435,0.0,4.77045858783794,8.1299753333584,23.0,6.26655713990792,4313.91773717105,0.0282296748372177,0.606483015102958,0.634712689940176,0.0789403130054474,0.258126851839409,1.53777874003186
1999,OED,99.474356572683,37.6215450265442,6.52000076287513,5.31828497486018,8.85835838652883,14.0345758304393,3.59670630871394,4371.70707563389,0.0200641531980842,0.271145245481959,0.297031183593769,0.0363101381146383,0.211184614722153,0.490246823280966
1999,OMN,100.0,0.0,16.688458338286,11.7691513587791,12.8421661781981,0.0,0.0,3126.10277169004,0.0002928092977412,24.2551678388195,24.2567107707192,0.000365958087915,31.1434378961453,32.3229406984525
