year,country,"Access to electricity, urban (% of urban population)",Population density (people per sq. km of land area),Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million (% of total population),Urban population growth (annual %),Urban population,Urban population (% of total population)
2002,LBY,99.9,3.13059663321095,24.5421802546719,18.8064250845525,2.08619701746401,4221039.0,76.629
2002,LCN,98.2747738982723,26.6736175172998,23.741044073498,35.8509620213675,1.78847637013497,407321773.0,76.1833285481376
2002,LDC,57.8028398605075,39.9329677899783,34.6796458621794,10.2150137482302,4.22127396090941,182815434.0,25.8481571648911
2002,LMY,92.4745424499477,67.7237969119101,15.6550130436701,17.128855109655,3.06994812564578,2017915551.0,40.0713329651918
2002,LTE,99.2611364141975,46.6640057376622,10.9331585095548,20.2802934966793,2.73012921107343,983419462.0,47.4485995521306
2002,MAR,92.9,65.4226798117858,20.3339466053103,21.5721500361222,1.9315100733371,15764077.0,53.99
2002,MDG,50.0,30.1783419885133,29.686176576244,8.21208629353319,3.9781202666952,4854832.0,27.663
2002,MEA,98.733320129966,29.7153926734217,27.0030606801375,24.314533844326,2.68946408480375,195962636.0,58.7431308609383
2002,MEX,99.5,52.2382900794774,24.5390379882329,40.2429382007185,1.863208702187,76532120.0,75.365
2002,MIC,94.5852085277665,74.2500123855282,14.6323904629942,17.6717578304125,3.02242636341398,1903180041.0,41.1664160242204
2002,MLI,39.7,10.0706037584311,34.6388443543561,10.3244534323998,5.58986355784157,3662576.0,29.806
2002,MMR,83.2,70.7418872601524,29.3874420720955,9.98312815836028,1.6736069661697,12663586.0,27.391
2002,MNA,98.5142525314169,34.5837488460123,25.554429092454,21.2129188686481,2.40061363749608,166956201.0,55.8494293830782
2002,MNG,97.4,1.58263236912359,57.0300563698945,33.8211052797703,3.12665109104734,1452371.0,59.304
2002,MOZ,28.3,24.1083674559373,18.6189668009536,8.34462915472865,2.85651744056378,5584558.0,29.457
2002,MRT,49.4,2.65708256524692,55.5079858789276,21.9145529466107,4.42404077198819,1081221.0,39.48
2002,MWI,28.9,126.012303775986,31.8431416304517,4.36774227217174,3.04561205312813,1756642.0,14.786
2002,MYS,99.2,73.3601491401613,28.9957986802312,18.5155575503713,3.89202738079195,15390878.0,63.856
2002,NAC,100.0,17.6000776497052,8.95593516808771,43.7246838710529,1.15826736456859,253514669.0,79.4600916763101
2002,NER,42.3,9.74906765611431,37.3519256453648,6.07155443324655,3.50071862520685,2007353.0,16.255
2002,NGA,83.8,146.548512796864,16.1611977387764,14.0250970561321,5.06641615797551,48727954.0,36.508
2002,NIC,94.2,42.7946568057171,31.3478170181313,17.3930257796788,1.48178437728477,2857376.0,55.484
2002,NLD,100.0,478.345053317536,7.91965999739196,12.4246072293711,2.27331417624889,12775902.0,79.113
2002,NOR,100.0,12.4250062971603,22.6394824519436,17.3719563373606,1.00301297792155,3482266.0,76.733
2002,NPL,86.4,176.693275200558,19.408280972273,2.76373929136747,3.59962488691747,3606847.0,14.24
2002,NZL,100.0,14.9956325244009,34.0101179665186,29.3034570089908,1.80798016687309,3402067.0,86.161
2002,OED,99.889923789544,34.357561046114,18.2691786203631,34.8589469765816,1.27650771174824,931488325.0,76.34708779367
2002,OMN,99.9,7.5513408723748,34.7457997180172,24.8533250040648,1.13071073257491,1671733.0,71.529
2002,PAK,94.1,211.735353102947,18.9563327459832,16.1738088038314,3.05176659227084,54483687.0,33.38
2002,PAN,97.2,42.0950228679042,64.555327118023,40.5368665125982,2.40372554870022,1965040.0,62.794
2002,PER,93.8,21.31891953125,37.7069907685199,27.8466123308826,1.73883962788058,20152348.0,73.85
2002,PHL,90.5,278.59573062347,26.8909816679659,13.8130907228096,1.8429183631649,38182615.0,45.965
2002,POL,99.7,124.81753893369,7.07877752351205,4.37376426758584,-0.0042291273468744,23621395.0,61.787
2002,PRE,61.2711763723109,33.5065579014446,30.8951434053984,13.800627636819,4.45418667047326,197219625.0,33.0841834674422
2002,PRI,100.0,431.082412626832,69.4111557323638,65.4394525094928,0.0706231082346651,3604909.0,94.278
2002,PRT,100.0,113.87574863388,46.556889840888,38.0483435545846,1.67133444032998,5800192.0,55.666
2002,PRY,97.8,13.242708280896,62.4885826041871,35.3685419346598,2.53598965251535,2977912.0,56.6
2002,PST,99.8694118835975,32.8944535669136,17.7513214180339,34.6585717710948,1.03491329720487,796167439.0,77.2024891794934
2002,ROU,95.7,94.5338495671466,16.7841420215747,8.85867032211322,-1.96697734313015,11469356.0,52.78
2002,RUS,98.4,8.87046146313948,9.69962457646549,20.2888938957767,-0.466841006203021,106569238.0,73.341
2002,RWA,38.2,340.501824077827,42.3152519907074,7.09922882604897,7.1718911776945,1409298.0,16.777
2002,SAS,89.7236104600485,307.416552718313,10.3013268641454,12.6278244586555,3.1577037698368,411144098.0,28.0226398775583
2002,SAU,100.0,8.33185715149626,26.4580210616889,51.4423499420186,5.25953072110845,14383177.0,80.304
2002,SEN,74.2,54.3614709395938,46.4979896546272,18.8814407960701,2.80244680681618,4250016.0,40.607
2002,SGP,100.0,6186.59259259259,98.9285791257079,98.9285791257079,0.912639805776796,4175950.0,100.0
2002,SLE,26.4,68.8755195344971,40.4728335194846,14.61433167687,6.44215080011627,1795135.0,36.109
2002,SLV,97.3,288.930067567568,29.6848962805509,17.8150950008444,1.23138124661438,3592817.0,60.014
2002,SOM,22.2,15.2231054930341,38.8120882323403,13.1922271088683,4.85425566086375,3246066.0,33.99
2002,SSA,63.002853184796,33.8298933318883,27.4527456830721,13.1453217898383,4.13731900241343,232178615.0,32.3108249650174
2002,SSF,63.0094404261957,33.8331022200947,27.4527456830721,13.1453217898383,4.13721473398392,232221210.0,32.3129877784381
2002,SWE,100.0,21.9103563929565,16.3007577074207,13.714316638801,0.399152958219952,7508835.0,84.133
2002,SYR,99.5,95.0502339754054,25.6019586495958,30.8045381780012,3.11708176032956,9202667.0,52.682
2002,TCD,12.4,7.23966963151207,37.4832440017064,8.13461366324887,3.63073652050444,1978396.0,21.702
2002,TEC,98.6927452636266,19.1278967075025,15.0474031721059,17.3900098805748,0.140127714754229,278190853.0,63.8085359530661
2002,TGO,50.2,99.5270086412944,61.8021565162657,20.8946933039044,3.89131612840398,1830174.0,33.809
2002,THA,99.5,125.793100275989,31.0543486884469,13.3818885898404,4.54106014087235,21679640.0,33.734
2002,TLA,98.225890390042,26.0501619925308,23.2747385967879,35.9827661234452,1.83142657142155,394612849.0,76.0506006118887
2002,TMN,98.4982233409353,34.2518195352585,25.6491723994741,21.2129188686481,2.39388429444456,164729354.0,55.6773003837362
2002,TSA,89.7236104600485,307.416552718313,10.3013268641454,12.6278244586555,3.1577037698368,411144098.0,28.0226398775583
2002,TSS,63.0094404261957,33.8331022200947,27.4527456830721,13.1453217898383,4.13721473398392,232221210.0,32.3129877784381
2002,TUN,99.7,64.1832839855819,28.0780023218064,18.0266388808521,1.62645463166274,6401912.0,64.202
2002,TUR,99.5,87.1182191442641,21.18144070009,29.6321552087551,2.17150254801778,44234772.0,65.974
2002,TZA,35.9,40.7781711447279,29.7684601238882,7.92270124024315,4.20716146920864,8323793.0,23.044
2002,UGA,39.3,127.785746459136,34.0959344482859,5.32783036141256,5.8890842208532,3989766.0,15.626
2002,UKR,99.5,84.0219577450202,7.99989374543819,10.5059709477199,-0.72988482626867,32751535.0,67.283
2002,URY,99.2,18.734241800937,52.7802652465362,48.8581574062016,0.428630147948401,3035214.0,92.569
2002,USA,100.0,31.3935499327652,7.84690159544018,43.8598992960954,1.14841884658312,228400290.0,79.409
2002,UZB,99.9,58.2687291671924,17.9347364870723,8.44510901189686,2.25567103378775,11960343.0,47.088
2002,VEN,99.8,28.8369945014455,12.8783120860242,30.908750156424,1.83761025799352,22351850.0,87.876
2002,VNM,99.4,253.6539172436,23.3958090887838,10.5407395886144,3.30015667342866,20095582.0,25.511
2002,YEM,92.0,39.4626323465348,26.3268075930435,7.19116782143352,4.91815708067548,5691104.0,27.315
2002,ZAF,85.7,39.584379559637,11.8425283162917,28.4652197449719,1.86665517543378,27802281.0,57.898
2002,ZMB,45.1,14.3235031410162,31.1357932524303,11.0454229260489,4.42043500401371,3777360.0,35.475
2002,ZWE,85.3,31.2463564689156,34.2596306914339,11.8486938696867,2.16941391903599,4180515.0,34.585
2003,AFE,56.2488365205016,36.010765348288,27.8230763515132,12.1669123617606,3.73860898947326,130587604.0,29.7348697219553
2003,AFG,77.5,34.8543443263879,53.8847053183714,12.0448471298329,6.55760458969898,5081518.0,22.353
2003,AFW,73.3702485783984,33.0698784405546,26.8576461845405,14.9152984177055,4.59922543219675,111230627.0,37.1831143920223
2003,AGO,49.0,14.392967032967,35.4772601098037,19.0317755880166,5.72516470157241,9625904.0,53.645
2003,ARB,94.428793186074,27.3972610847768,30.1837718421772,22.1215828258844,2.94949509756736,163773425.0,53.2051293342866
2003,ARE,100.0,59.0320613911574,32.4612763670122,54.3211057382342,6.28283675504708,3415679.0,81.472
2003,ARG,96.7,14.0404218234436,37.664762825162,42.7512399581077,1.22957514056398,34461202.0,89.686
2003,ARM,99.2,111.784334387074,53.6899116188834,34.4350981932443,-0.696387900019598,2041160.0,64.137
2003,AUS,100.0,2.5670355232157,22.95083268197,58.8117472485942,1.29375488089444,16633061.0,84.343
2003,AUT,100.0,98.4176320891905,33.104470152496,19.6557795351874,0.0166746410827647,4822095.0,59.375
2003,AZE,99.5,99.6237235638581,43.0420272737636,22.3766896199949,1.14502413490342,4280744.0,51.988
2003,BEL,100.0,342.074077737118,18.0737932172572,26.8288291987005,0.475187017156648,10095562.0,97.296
2003,BFA,52.4,47.8162719298246,43.8375555192828,8.76575727084023,6.87869335133596,2615983.0,19.996
2003,BGD,79.7,1082.97112237843,32.0366545355053,10.680157134602,4.13754474804158,35847351.0,25.429
2003,BGR,93.6,71.4841132665257,21.0913914344468,14.7384540868828,-0.282796714742491,5433321.0,69.879
2003,BLR,94.0,48.3012483606638,24.9346087415892,17.8070500734478,-0.0310542387708375,6996348.0,71.415
2003,BOL,94.0,8.35474937690391,26.1087169682972,38.2705978543096,2.41301341479296,5724387.0,63.248
2003,BRA,99.5,21.610392742883,11.9659030902966,39.0553760333807,1.57391729845956,148477268.0,82.203
2003,CAN,100.0,3.529322777419,19.2122070571427,42.8027706188845,0.998066819088336,25303527.0,79.967
2003,CHE,100.0,185.703856614881,21.6327989418068,15.8843145000253,0.777321863401719,5388808.0,73.427
2003,CHL,99.7,21.5522021917012,42.7025750780304,37.0081858365109,1.11461080144236,13887851.0,86.665
2003,CHN,99.7,137.235919250104,3.10332924139228,18.8280167649798,4.07840352649768,512473984.0,39.776
2003,CIV,83.3,60.143213836478,38.4452707038492,17.069314950656,3.43364842559558,8491549.0,44.399
2003,CMR,79.3,34.1865837405598,22.3634905284744,20.4547119676937,4.00306010987864,7649982.0,47.338
2003,COD,26.9,24.4122833638429,34.4889643535726,19.3503880023418,4.21912476444251,20214901.0,36.526
2003,COG,49.0,10.0900527086384,56.2057050217118,51.4781239398181,3.56219289070161,2070071.0,60.076
2003,COL,99.2,36.8971870211807,22.3922252589767,37.2267467016554,2.06008158135399,30789450.0,75.211
2003,CRI,99.9,81.0572659616138,41.3786869265286,26.1016762411375,3.66195551861134,2610745.0,63.08
2003,CUB,99.6,105.351343984962,25.7886879066484,19.5857345582714,0.499106193672591,8513190.0,75.947
2003,CZE,99.9,131.926983305293,15.7627442878553,11.6234474442706,-0.122154096316381,7517054.0,73.74
2003,DEU,100.0,236.616427281328,5.43543924161356,8.88169889767846,0.324324959275838,62376854.0,75.577
2003,DNK,100.0,134.76435,23.9607605869004,20.4529053863281,0.400964130257149,4601394.0,85.36
2003,DOM,95.0,185.895673773546,37.6745496757114,24.3396447015908,3.36844655594172,5801930.0,64.605
2003,DZA,99.3,13.5093746588628,11.0981495067011,6.91237127211498,2.59472661558263,20040386.0,62.284
2003,EAR,93.5805271902004,79.7530261092754,17.9088892790644,16.3641910606194,2.67352165310908,1040072200.0,39.2908672452613
2003,ECA,99.2589966296688,38.1291367114004,20.4501866399665,19.2230244289522,0.990127482508043,130042115.0,59.2249325901427
2003,ECS,99.3793009255242,31.8349005322121,15.6869784739448,18.4403960184527,0.562934446004348,601635383.0,69.2635940307365
2003,ECU,99.3,53.8424303430504,27.0523576038773,27.3129107275888,2.08755518307904,8199363.0,61.316
2003,EGY,99.7,78.2094007735195,43.4818163751363,23.5053179593048,2.20265129086224,33426421.0,42.935
2003,EMU,99.982590234916,120.698582973127,15.6357379662567,18.502121045446,0.881085921252961,242317813.0,73.3850845090814
2003,ESP,100.0,84.5088139260031,16.1459771175978,23.0390224436562,2.12806716477212,32390830.0,76.778
2003,ETH,80.6,73.832663,22.3637913721081,3.4238965483339,4.28304146585818,11303781.0,15.31
2003,EUU,99.6872885585045,108.243847313831,15.5040685656987,16.3440286568798,0.66911332485931,309024252.0,71.4627667936111
2003,FCS,78.487301698772,37.5900794569453,24.2276612748403,14.1688314726942,3.23764494382432,253565878.0,37.9791887221475
2003,FIN,100.0,17.1148560359828,24.3552183170993,20.1266676053431,0.401973890354926,4307931.0,82.638
2003,FRA,100.0,113.622202103795,20.8541570984101,22.401354991108,1.03502543531636,47703309.0,76.632
2003,GBR,100.0,246.548906708552,15.6607677521017,25.8023406382459,0.834359753141167,47323791.0,79.339
2003,GEO,100.0,69.13705867945,51.793646794418,27.3625819133667,0.0636787812825021,2087702.0,52.83
2003,GHA,76.9,93.5954337698866,18.1605773688646,14.8709812151692,4.18206230769679,9786049.0,45.951
2003,GIN,60.6,36.1011761354387,45.5688049902911,14.4443989768206,3.12339150999536,2811860.0,31.698
2003,GRC,100.0,84.7794414274632,39.5324549789352,29.1310725498647,0.763851549019637,8052786.0,73.689
2003,GTM,96.0,116.889156401642,37.6320190619366,17.4303970942632,2.93003277825703,5801719.0,46.318
2003,HKG,100.0,6410.28571428571,100.0,100.0,-0.197404126472125,6730800.0,100.0
2003,HND,94.5,63.6268924836893,24.5284897228501,11.5938798291328,3.96570351996349,3365038.0,47.267
2003,HPC,56.4977482813816,30.1990112786353,34.2268692179341,12.1767775007774,4.16568295581652,156303276.0,29.7848750098507
2003,HTI,50.4,317.848766328012,55.2470378877372,22.4551570837698,6.05177419408439,3560466.0,40.645
2003,HUN,99.9,113.027806293238,26.6012606459522,17.4208987722261,0.338511282726665,6633742.0,65.489
2003,IBD,97.022239574058,58.3300459712697,13.0213505680399,18.8997471261177,2.57849168267221,1879660869.0,45.5921181600685
2003,IBT,93.2306398525437,57.2423697149221,15.4400465387684,17.4774360524086,2.7874424727618,2245510020.0,42.050642250773
2003,IDA,73.6699811741617,53.8466694076021,27.9644285373631,12.3368630187386,3.87455457878609,365849151.0,30.0556870624884
2003,IDN,98.1,119.864570212072,8.75948513064627,11.9948055705519,3.1162861481509,99822294.0,44.356
2003,IDX,64.8995255527523,45.0119176500861,33.1819998332248,11.016114409357,3.9276433321324,222661355.0,27.4534029658241
2003,IND,90.9,375.624499611528,5.4891566001512,12.6947078614865,2.88899935298781,319092955.0,28.572
2003,IRL,100.0,58.0130788213093,42.447310238568,25.436548438004,2.09058467764551,2394915.0,59.925
2003,IRN,99.8,42.2218988678504,16.3451262566242,24.2650911001909,2.17798350499896,45506048.0,66.172
2003,IRQ,99.3,61.281429910602,30.5139230862447,28.2815372907591,3.09391461475748,18402170.0,68.658
2003,ISR,100.0,309.135859519408,47.6944734947377,58.1817121844029,1.8744844325013,6113918.0,91.393
2003,ITA,100.0,193.810329435476,9.69069830590314,18.610696038049,0.620956423105583,38686985.0,67.501
2003,JOR,99.5,65.0705802357208,23.2166324793814,18.1804818953128,2.22995419118708,4496311.0,78.308
2003,JPN,100.0,350.39231824417,33.0727410177133,60.1082212374137,2.09340014933777,106256267.0,83.196
2003,KAZ,100.0,5.83301107530466,13.8390781164514,10.8903703346207,0.707365290030175,8868452.0,56.317
2003,KEN,50.2,59.1281986857364,35.1933223897179,9.60701466883778,4.80419904790051,7049468.0,20.948
2003,KHM,69.2,73.934783593927,50.446861007776,9.55312280284497,2.1308489317456,2471462.0,18.937
2003,KOR,100.0,494.755475206612,25.4645418455417,50.8907271790702,0.956963846404653,38626122.0,80.652
2003,KWT,100.0,118.399607182941,68.2899177726137,68.2899177726137,2.39381864306604,2109881.0,100.0
2003,LAC,97.9821943319862,27.0863510695083,22.6324745437574,35.8524971007877,1.77353575693093,367313915.0,75.5608804743458
2003,LBN,99.1,442.3761485826,43.7594729435845,37.7933040887343,1.52556006392745,3908500.0,86.366
2003,LBY,100.0,3.19367448310354,24.1813264520101,18.5635187256713,2.17608292720164,4313899.0,76.768
2003,LCN,98.152185912337,27.0204001421728,23.682598811213,35.955464405272,1.72592173215351,414351828.0,76.5035888283245
2003,LDC,58.698746164708,40.9405114268245,34.5925828148533,10.3606951585135,4.22274631364002,190535266.0,26.2766755172176
2003,LMY,92.7787979342332,68.728115491771,15.579763705269,17.341147914143,3.02512074748364,2078959933.0,40.6764299597901
2003,LTE,99.275319145592,46.9615796679169,10.8433915551067,20.701883606345,2.69841365006462,1009956187.0,48.4126970641164
2003,MAR,93.4,66.2590522070356,20.1815368342215,21.6429345704289,1.8741478636029,16062305.0,54.317
2003,MDG,52.7,31.075857206727,29.3152315128711,8.18950285897617,3.91271699318774,5048553.0,27.936
2003,MEA,98.8078455600837,30.330800627468,26.8894390563437,24.390718121556,2.70760850553164,201268537.0,59.1104502401412
2003,MEX,99.2,52.9738496360503,24.3071717635707,40.258356803844,1.81800212759705,77936200.0,75.682
2003,MIC,94.8577689332031,75.249269928472,14.5456829214757,17.9039592520056,2.97641420042613,1959826562.0,41.8239770166665
2003,MLI,42.6,10.3958850670797,34.5117375459789,10.542299913559,5.63461630935443,3874873.0,30.547
2003,MMR,83.7,71.406787648805,29.5154018991212,10.1066440852066,1.60501241450837,12868478.0,27.575
2003,MNA,98.5981511367472,35.2214384960231,25.451562688624,21.2733134580121,2.44684951833565,171041368.0,56.1813116826609
2003,MNG,99.5,1.59541792198924,57.5470753205128,34.7457681785086,3.06664333337421,1497600.0,60.378
2003,MOZ,25.0,24.6604377018744,18.2754028466695,8.33243822668329,2.8733242190172,5747348.0,29.637
2003,MRT,51.5,2.71858542737945,55.4469360210993,22.3734014359507,4.4705268273587,1130654.0,40.351
2003,MWI,37.1,129.206342808655,31.7538709796695,4.44598538743844,3.10321424550255,1812009.0,14.875
2003,MYS,99.2,75.1167310911581,28.8496924399307,18.6888305573161,3.80287930044913,15987446.0,64.78
2003,NAC,100.0,17.7526765317171,8.91501133364668,43.8326474900913,1.07600874172688,256242509.0,79.6247150617387
2003,NER,43.4,10.1026162469409,37.1556972896244,6.03817274445291,3.5376901352301,2079638.0,16.251
2003,NGA,84.9,150.64466769876,15.9801082542394,14.1533744787017,5.05294779813963,51253420.0,37.356
2003,NIC,94.5,43.3020026591325,31.0520297411362,17.2751754330246,1.44673029545528,2899015.0,55.633
2003,NLD,100.0,480.607286729858,7.7895558076862,12.3999294435321,2.01210346020247,13035570.0,80.341
2003,NOR,100.0,12.4980971624448,22.6669637399173,17.4726031823574,1.04291179907128,3518773.0,77.084
2003,NPL,86.9,179.203055458668,19.5111325560323,2.83652872591193,3.48153027872601,3734632.0,14.538
2003,NZL,100.0,15.2945197675743,34.1266805902269,29.4243643226063,2.04317065670572,3472292.0,86.221
2003,OED,99.8638796175006,34.6065614018299,18.214328063212,34.9895221150319,1.23362072197737,942979358.0,76.7319738394209
2003,OMN,99.9,7.63746688206785,34.879878272074,24.9422539000827,1.10611884265999,1690327.0,71.509
2003,PAK,94.3,216.778549190536,18.8704425101167,16.2703869603497,2.95128872039495,56115621.0,33.58
2003,PAN,97.3,42.9083535108959,64.3901731246158,40.6244014136279,2.38556879240902,2012481.0,63.091
2003,PER,93.8,21.5472578125,37.8761102395626,28.1226330641696,1.60419536551715,20478238.0,74.249
2003,PHL,92.0,284.172904718785,26.8199411415562,13.7628295197431,1.7970188592038,38874966.0,45.88
2003,POL,99.6,124.753689916405,7.11240237947115,4.38664536729506,-0.247301959358141,23563051.0,61.676
2003,PRE,62.3836130859398,34.5269969092767,30.7524759408082,13.9370333159105,4.50251642046271,206099471.0,33.5519816160276
2003,PRI,100.0,431.352311161218,69.3237358187013,65.3196013167472,0.0052981903363769,3605100.0,94.224
2003,PRT,100.0,114.304054644809,46.1026129458734,38.0615080801172,1.48482053370472,5886957.0,56.287
2003,PRY,97.8,13.4065844450038,64.18249642568,36.569255689921,1.89373095630207,3034843.0,56.977
2003,PST,99.8771266031596,33.0579383202836,17.669729720671,34.7836522899491,1.00451746809003,804165080.0,77.5912065751002
2003,ROU,95.9,93.8218134377039,16.8239029935595,8.90186326098901,-0.471484890969484,11415407.0,52.912
2003,RUS,98.3,8.83027865243716,9.87436239217895,20.5040680029173,-0.410158871957287,106133030.0,73.373
2003,RWA,40.5,348.069517632752,42.8559618332443,7.24437004148774,2.95230198259909,1451525.0,16.904
2003,SAS,90.2089364382391,313.074989471214,10.3148197612047,12.7256064135058,3.07957308923841,423805581.0,28.3635463004485
2003,SAU,100.0,8.73929124664486,25.9800344808372,50.5393663529228,5.05530483514484,15128983.0,80.53
2003,SEN,75.7,55.6857424816912,46.2605026014044,18.9196222503949,3.12091798312344,4384747.0,40.898
2003,SGP,100.0,5989.55749636099,100.0,100.0,-1.4745328419194,4114826.0,100.0
2003,SLE,27.7,71.7329869770019,39.5964175831065,14.3940914157229,4.7357358357619,1882193.0,36.352
2003,SLV,96.5,289.507673745174,29.4260203941189,17.820694465491,1.10704295675307,3632812.0,60.561
2003,SOM,28.0,15.7955128000765,38.0258923637939,13.216280658385,5.91976246531252,3444027.0,34.756
2003,SSA,64.0637577761205,34.7552256537155,27.3750532968279,13.2794206185135,4.13358310368075,241775911.0,32.7506079977286
2003,SSF,64.0698550572418,34.7583701557021,27.3750532968279,13.2794206185135,4.1327064827541,241818231.0,32.7526679350894
2003,SWE,100.0,21.9920351490414,16.3333231686702,13.7520038838034,0.446938733743388,7542470.0,84.196
2003,SYR,99.4,97.4415599978212,25.6713079629462,30.9733708917332,3.07550790140937,9490093.0,53.049
2003,TCD,13.5,7.53481019695044,37.2856698805779,8.10404230344274,4.14777452107115,2062181.0,21.735
2003,TEC,98.6788336386363,19.1321551772837,15.2333985542354,17.6351228016799,0.258456736534043,278909856.0,63.9584883645413
2003,TGO,52.6,102.08065820923,62.5162290730374,21.421185637968,3.87314848988723,1902450.0,34.265
2003,THA,99.4,126.970905674411,30.4766794911016,13.7228529013754,4.44741676333231,22665586.0,34.941
2003,TLA,98.1021930569945,26.3968363338717,23.2271208389076,36.0924349643681,1.76835068033986,401590988.0,76.3789936703197
2003,TMN,98.5831897668225,34.8807313958644,25.5439429339527,21.2733134580121,2.44076413970518,168750009.0,56.0091002641837
2003,TSA,90.2089364382391,313.074989471214,10.3148197612047,12.7256064135058,3.07957308923841,423805581.0,28.3635463004485
2003,TSS,64.0698550572417,34.7583701557021,27.3750532968279,13.2794206185135,4.1327064827541,241818231.0,32.7526679350894
2003,TUN,99.7,64.8277033985582,27.8549229457056,17.990103292098,1.59381357728294,6504764.0,64.585
2003,TUR,99.5,88.1355066720372,21.5186683733944,30.2643482629737,2.1083328180306,45177289.0,66.602
2003,TZA,36.5,41.8712519756153,29.887709734202,8.15578132441869,5.07598916556552,8757215.0,23.611
2003,UGA,44.2,131.885911616035,33.7602054618935,5.42222706602322,5.90401695645991,4232415.0,16.061
2003,UKR,99.6,83.3968584941485,8.09183420665223,10.599570701819,-0.532959206601764,32577447.0,67.427
2003,URY,99.1,18.7474917152325,52.6221666859825,48.8480994372157,0.3501030450767,3045859.0,92.828
2003,USA,100.0,31.6645346171981,7.78646311989111,43.9449775404797,1.07836038438036,230876596.0,79.583
2003,UZB,99.8,58.9874184689718,17.6020265711114,8.37346004721122,2.23857066535056,12231103.0,47.571
2003,VEN,99.6,29.3551419987529,12.6583223946499,30.6736226032485,1.81044806278956,22760204.0,87.902
2003,VNM,99.1,256.599403360531,23.4392886899915,10.8711292074533,3.25175191988712,20759781.0,26.092
2003,YEM,92.0,40.6393904956721,26.442923278442,7.36408971895957,4.87446116721039,5975387.0,27.849
2003,ZAF,87.7,39.9808324196886,11.9915384301413,28.8722299477109,1.93859566821692,28346513.0,58.446
2003,ZMB,48.0,14.7750104252142,31.2405412195166,11.2312862956072,4.43640968600233,3948712.0,35.951
2003,ZWE,85.2,31.6203257076386,34.1430862178646,11.7721956818832,0.8827770460409,4217583.0,34.479
2004,AFE,56.9038119403591,36.5295746590212,27.8338911592632,12.2731220137415,3.75796235605945,135495037.0,30.0480397812627
2004,AFG,78.8,36.1232295355933,53.4612792288159,12.0287874861199,4.23131763874936,5301147.0,22.5
2004,AFW,73.3447482091733,34.0186363143919,26.695370633564,15.0953744151155,4.60588970697793,116353787.0,37.8109522443181
2004,AGO,50.4,14.9197264779017,35.6604309018172,19.5515446073458,5.77391199334898,10198054.0,54.827
2004,ARB,94.5928884359552,28.0421467594687,29.9002883265453,22.0771369059136,2.93368536439903,168578022.0,53.5065936014142
2004,ARE,100.0,62.3622500704027,32.6999150588521,54.9384314672022,5.97648417555433,3626040.0,81.871
2004,ARG,96.9,14.1835268152403,37.7113526033356,42.8802427334189,1.20789714726708,34879982.0,89.86
2004,ARM,99.2,111.166139796277,53.8554791712204,34.4879775032386,-0.709017623723783,2026739.0,64.038
2004,AUS,100.0,2.5946294729443,22.8445557154334,58.9355081558856,1.21137453896552,16835775.0,84.463
2004,AUT,100.0,99.0301260300533,33.5160780113735,19.8059928296324,0.146033119948255,4829142.0,59.094
2004,AZE,99.5,100.475372556609,42.7878015602484,22.330524288208,1.26130075641327,4335079.0,52.189
2004,BEL,100.0,343.557742392774,18.1258567663584,26.8945797373166,0.48827848090044,10144977.0,97.35
2004,BFA,44.8,49.3440533625731,44.0346985661095,9.14028357250784,6.88027145579779,2802306.0,20.757
2004,BGD,76.6,1097.8171314435,31.8901146299344,10.8774418056417,4.01967855708384,37317652.0,26.114
2004,BGR,93.9,70.953107760206,21.3545120449494,14.9979136591826,-0.249495596294176,5419782.0,70.233
2004,BLR,94.3,47.9754751867465,25.1547955526391,18.0830277366856,-0.0234149555735391,6994710.0,71.887
2004,BOL,96.1,8.49652635465707,25.81843587375,38.3919688727655,2.41208808999582,5864143.0,63.711
2004,BRA,99.6,21.8559563491399,11.9578238414046,39.1990567649371,1.51601534447988,150745355.0,82.521
2004,CAN,100.0,3.56237648609852,19.3529204177299,43.1106772397604,1.02967857456355,25565418.0,80.045
2004,CHE,100.0,186.990617655533,21.7107877609216,15.9470067831588,0.721465950344645,5427827.0,73.452
2004,CHL,99.4,21.7708477913526,42.5815946270441,36.9288879284665,1.07859206336707,14038455.0,86.725
2004,CHN,99.7,138.053436689892,3.0886593093225,19.3852683679571,3.97537212954358,533257098.0,41.144
2004,CIV,83.9,61.6194968553459,38.2066003779824,17.1230517989283,3.3620326688793,8781891.0,44.817
2004,CMR,77.1,35.1388525734594,22.4975628109119,20.9328721066396,4.0110932259765,7963067.0,47.94
2004,COD,28.4,25.1418102820846,34.4913956759974,19.604310283104,4.23393483380806,21089164.0,37.0
2004,COG,49.9,10.4408609077599,56.2994564796878,51.9232074454629,4.17551115517766,2158337.0,60.533
2004,COL,99.2,37.4431464623704,22.5821269914008,37.6541959206725,2.01116680950011,31414946.0,75.62
2004,CRI,99.8,82.257696827262,40.5608601857898,26.1163245063544,3.52244873573909,2704346.0,64.388
2004,CUB,99.6,105.617479560192,25.6009141988439,19.4671901409729,0.385386659219961,8546062.0,76.041
2004,CZE,99.9,131.984222107171,15.8637307905189,11.686968678647,-0.0631829985834922,7512306.0,73.671
2004,DEU,100.0,236.592195429653,5.41844260763358,8.89395859676626,0.245211652539077,62529997.0,75.779
